domain,url,path,http_status,redirect_target,canonical,title,meta_description,h1,robots_meta,content_type,word_count_aprox,page_type,primary_topic,primary_intent,indexable,in_sitemap,internal_links_in_aprox,internal_links_out_aprox,last_modified_if_available,notes
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/foto-impressa-na-hora","/fotografo-corporativo/foto-impressa-na-hora","200","","https://alefotografos.com.br/fotografo-corporativo/foto-impressa-na-hora","Foto Recordação impressas na hora em São Paulo","A lembrança do seu evento entregue no momento certo, com padrão profissional A foto lembrança, também conhecida como foto recordação, é uma forma eficiente…","Foto Recordação impressas na hora","","text/html; charset=utf-8","528","service","","servico","yes","yes","","103","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-de-logistica","/fotografo-corporativo/fotografia-de-logistica","200","","https://alefotografos.com.br/fotografo-corporativo/fotografia-de-logistica","Fotografia de Logística em SP Armazém e Frota","Fotografia de logística em São Paulo: centro de distribuição, armazém, expedição, frota e equipes em operação. Imagens prontas para site, propostas e licitações.","Fotografia de Logística","","text/html; charset=utf-8","526","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/ensaio-fotografico-para-dentistas","/fotografo-corporativo/ensaio-fotografico-para-dentistas","200","","https://alefotografos.com.br/fotografo-corporativo/ensaio-fotografico-para-dentistas","Ensaio fotográfico para Dentistas em São Paulo","Imagem que transmite confiança, credibilidade e valor desde o primeiro contato A decisão do paciente começa antes da consulta. Ele avalia sua clínica no…","Ensaio fotográfico para Dentistas","","text/html; charset=utf-8","525","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-arquitetura-e-interiores","/fotografo-corporativo/fotografo-de-arquitetura-e-interiores","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-arquitetura-e-interiores","Fotografia de Arquitetura em São Paulo Alê Fotógrafo","Imagens que valorizam o projeto e elevam seu portfólio Fotografia de arquitetura é o que transforma um bom projeto em apresentação que convence. Eu produzo…","Fotografia de Arquitetura","","text/html; charset=utf-8","543","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/banco-de-imagens-para-empresas","/fotografo-corporativo/banco-de-imagens-para-empresas","200","","https://alefotografos.com.br/fotografo-corporativo/banco-de-imagens-para-empresas","Banco de Imagens para Empresas em São Paulo Alê Fotógrafo","Criação de banco de imagens próprio para empresas em São Paulo: pessoas, ambientes e processos reais, com direito de uso e organização por temas.","Banco de Imagens Empresarial","","text/html; charset=utf-8","538","service","","servico","yes","yes","","104","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-institucional-em-saopaulo","/fotografo-corporativo/fotografia-institucional-em-saopaulo","200","","https://alefotografos.com.br/fotografo-corporativo/fotografia-institucional-em-saopaulo","Fotografia Institucional em São Paulo Empresas","Fotografia institucional em São Paulo: retratos de liderança, ambientes e processos para relatórios, sites e materiais de comunicação corporativa.","Fotografia Institucional","","text/html; charset=utf-8","517","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/ensaio-fotografico-para-redes-sociais","/fotografo-corporativo/ensaio-fotografico-para-redes-sociais","200","","https://alefotografos.com.br/fotografo-corporativo/ensaio-fotografico-para-redes-sociais","Ensaio Fotográfico para Redes Sociais em São Paulo","Eleve sua presença digital com fotografia e vídeo profissional Na era do conteúdo, imagem consistente é o que sustenta posicionamento e facilita parceria com…","Ensaio Fotográfico para Redes Sociais","","text/html; charset=utf-8","536","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotos-aereas","/fotografo-corporativo/fotos-aereas","200","","https://alefotografos.com.br/fotografo-corporativo/fotos-aereas","Fotos Aéreas em São Paulo Alê Fotógrafo","Imagens que mostram escala, localização e impacto do seu projeto Fotografia e vídeo aéreo com drone entregam o que foto no chão não consegue: visão do…","Fotos Aéreas","","text/html; charset=utf-8","528","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/empreendimentos-imobiliarios","/fotografo-corporativo/empreendimentos-imobiliarios","200","","https://alefotografos.com.br/fotografo-corporativo/empreendimentos-imobiliarios","Fotografia de Empreendimentos Imobiliários em SP","Fotografia de empreendimentos imobiliários em São Paulo: fachadas, áreas comuns, decorados e obra. Imagens para lançamentos, portais e material de venda.","Fotografias de Empreendimentos imobiliários","","text/html; charset=utf-8","517","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-retratos-profissionais","/fotografo-corporativo/fotografo-de-retratos-profissionais","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-retratos-profissionais","Banco de Imagens Corporativo Fotografia em São Paulo","Produção de banco de imagens corporativo em São Paulo com pessoas e ambientes da sua operação. Acervo consistente para site, campanhas e apresentações.","Banco de imagens para empresas","","text/html; charset=utf-8","550","service","","servico","yes","yes","","103","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/eventos-corporativos","/fotografo-corporativo/eventos-corporativos","200","","https://alefotografos.com.br/fotografo-corporativo/eventos-corporativos","Galeria de Eventos Empresariais — Fotos Reais de Coberturas","Galeria de fotos reais de eventos empresariais: convenções, palestras, kick-offs e premiações registrados em coberturas realizadas em São Paulo.","Galeria de fotos de eventos empresariais","","text/html; charset=utf-8","531","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-festa-de-confraternizacao","/fotografo-corporativo/fotografo-festa-de-confraternizacao","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-festa-de-confraternizacao","Festa da Firma em São Paulo Alê Fotógrafo","Fotografia, vídeo e foto lembrança para registrar e valorizar seu evento A festa de confraternização de empresas é um momento único para reforçar cultura…","Festa da Firma","","text/html; charset=utf-8","530","service","","servico","yes","yes","","103","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-festa-de-confraternizacao-1-1","/fotografo-corporativo/fotografo-festa-de-confraternizacao-1-1","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-festa-de-confraternizacao-1-1","Festa de Confraternização em São Paulo Alê Fotógrafo","Tenho a receita perfeita para eternizar este momento. Fotografo para Festa de Confraternização em São PauloCom 30 anos atendendo grandes empresas, fazendo…","Festa de Confraternização","","text/html; charset=utf-8","534","service","","servico","yes","yes","","103","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-profissional-em-sao-paulo","/fotografo-corporativo/fotografo-profissional-em-sao-paulo","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-profissional-em-sao-paulo","Fotografia Empresarial em São Paulo Fotógrafo Profissional","Fotografia empresarial em São Paulo: equipes, ambientes, produtos e eventos. Um fotógrafo profissional para abastecer site, campanhas e redes da empresa.","Fotografia empresarial","","text/html; charset=utf-8","519","service","","servico","yes","yes","","103","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/banco-de-imagens-para-escolas","/fotografo-corporativo/banco-de-imagens-para-escolas","200","","https://alefotografos.com.br/fotografo-corporativo/banco-de-imagens-para-escolas","Banco de Imagens para escolas em São Paulo Alê Fotógrafo","Fotos profissionais para comunicar estrutura, equipe e experiência de ensino Banco de imagens para escolas é um acervo de fotos produzido sob medida para sua…","Banco de Imagens para escolas","","text/html; charset=utf-8","556","service","","servico","yes","yes","","103","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-grupos-times-e-equipes","/fotografo-corporativo/fotografo-de-grupos-times-e-equipes","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-grupos-times-e-equipes","Fotógrafo de Grupos, Times e Equipes em São Paulo","Fotos profissionais para mostrar seu time com unidade e padrão Fotografia de grupos, times e equipes é o que deixa a imagem da empresa organizada e coerente…","Fotógrafo de Grupos, Times e Equipes","","text/html; charset=utf-8","531","service","","servico","yes","yes","","103","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-industrial","/fotografo-corporativo/fotografia-industrial","200","","https://alefotografos.com.br/fotografo-corporativo/fotografia-industrial","Fotografia Industrial em São Paulo Indústrias e Plantas","Fotografia industrial em São Paulo: linhas de produção, equipamentos e equipes em operação, com segurança e padrão técnico para catálogos e sites.","Fotografia Industrial","","text/html; charset=utf-8","519","service","","servico","yes","yes","","104","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotos-de-paes","/fotografo-corporativo/fotos-de-paes","200","","https://alefotografos.com.br/fotografo-corporativo/fotos-de-paes","Fotos de pães em São Paulo Alê Fotógrafo","Imagens que mostram textura, casca e miolo do jeito que vende Pão artesanal vende muito no olhar: casca crocante, miolo aberto, fermentação, manteiga…","Fotos de pães","","text/html; charset=utf-8","507","service","","servico","yes","yes","","101","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotos-de-hamburguer","/fotografo-corporativo/fotos-de-hamburguer","200","","https://alefotografos.com.br/fotografo-corporativo/fotos-de-hamburguer","Foto de Hambúrguer em São Paulo Alê Fotógrafo","Para que serve Fotos para cardápio (impresso e digital) Imagens para iFood, Rappi e outras plataformas Conteúdo para Instagram (feed, stories e anúncios)…","Foto de Hambúrguer","","text/html; charset=utf-8","504","service","","servico","yes","yes","","101","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-drinks-coqueteis","/fotografo-corporativo/fotografo-de-drinks-coqueteis","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-drinks-coqueteis","Fotografia de Drinks em São Paulo Alê Fotógrafo","Imagens que destacam cor, brilho e textura para vender no cardápio e nas redes Fotografia de drinks é o que faz o cliente pedir antes mesmo do primeiro gole…","Fotografia de Drinks","","text/html; charset=utf-8","512","service","","servico","yes","yes","","101","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
"alefotografos.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-culinaria","/fotografo-corporativo/fotografo-de-culinaria","200","","https://alefotografos.com.br/fotografo-corporativo/fotografo-de-culinaria","Fotografia de Culinária em São Paulo Alê Fotógrafo","Imagens que abrem apetite e vendem no cardápio, delivery e redes sociais Fotografia de culinária é o que faz o prato parecer tão bom quanto ele é. Eu produzo…","Fotografia de Culinária","","text/html; charset=utf-8","506","service","","servico","yes","yes","","102","","schema:,ImageGallery,FAQPage,BreadcrumbList; tel:+5511913550533; 5511913550533; 11913550533"
